date,workout_name,duration,exercise_name,set_order,weight,reps,distance,seconds,notes,workout_notes,rpe
2022-03-24 05:48:26,Pull 1,44m,Bent Over Row - Underhand (Barbell),2,95.0,12,0,0,,,
2022-03-24 05:48:26,Pull 1,44m,Bent Over Row - Underhand (Barbell),3,95.0,12,0,0,,,
2022-03-24 05:48:26,Pull 1,44m,Bicep Curl (Cable),1,57.5,10,0,0,,,
2022-03-24 05:48:26,Pull 1,44m,Bicep Curl (Cable),2,57.5,10,0,0,,,
2022-03-24 05:48:26,Pull 1,44m,Bicep Curl (Cable),3,57.5,10,0,0,,,
2022-03-24 05:48:26,Pull 1,44m,Seated Row (Cable),1,140.0,10,0,0,,,
2022-03-24 05:48:26,Pull 1,44m,Seated Row (Cable),2,120.0,10,0,0,,,
2022-03-24 05:48:26,Pull 1,44m,Seated Row (Cable),3,100.0,0,0,0,,,
2022-03-24 05:48:26,Pull 1,44m,Weho Row,1,40.0,10,0,0,,,
2022-03-24 05:48:26,Pull 1,44m,Weho Row,2,40.0,10,0,0,,,
2022-03-24 05:48:26,Pull 1,44m,Weho Row,3,40.0,10,0,0,,,
2022-03-26 11:41:38,Legs 2,41h 38m,Front Squat (Barbell),1,165.0,10,0,0,,,
2022-03-26 11:41:38,Legs 2,41h 38m,Front Squat (Barbell),2,165.0,10,0,0,,,
2022-03-26 11:41:38,Legs 2,41h 38m,Front Squat (Barbell),3,165.0,10,0,0,,,
2022-03-28 05:20:28,Pull 2,23h 53m,Knee Raise (Captain's Chair),1,0.0,12,0,0,,,
2022-03-28 05:20:28,Pull 2,23h 53m,Knee Raise (Captain's Chair),2,0.0,12,0,0,,,
2022-03-28 05:20:28,Pull 2,23h 53m,Knee Raise (Captain's Chair),3,0.0,12,0,0,,,
2022-03-28 05:20:28,Pull 2,23h 53m,Bicep Curl (Machine),1,120.0,10,0,0,,,
2022-03-28 05:20:28,Pull 2,23h 53m,Bicep Curl (Machine),2,120.0,10,0,0,,,
2022-03-28 05:20:28,Pull 2,23h 53m,Bicep Curl (Machine),3,120.0,10,0,0,,,
2022-03-28 05:20:28,Pull 2,23h 53m,Machine Neutral Grip Row,1,120.0,12,0,0,,,
2022-03-28 05:20:28,Pull 2,23h 53m,Machine Neutral Grip Row,2,140.0,12,0,0,,,
2022-03-28 05:20:28,Pull 2,23h 53m,Machine Neutral Grip Row,3,140.0,12,0,0,,,
2022-03-28 05:20:28,Pull 2,23h 53m,Y Flys,1,20.0,12,0,0,,,
2022-03-28 05:20:28,Pull 2,23h 53m,Y Flys,2,20.0,12,0,0,,,
2022-03-28 05:20:28,Pull 2,23h 53m,Y Flys,3,20.0,12,0,0,,,
2022-03-28 05:20:28,Pull 2,23h 53m,Lat Pulldown (Cable),1,125.0,12,0,0,,,
2022-03-28 05:20:28,Pull 2,23h 53m,Lat Pulldown (Cable),2,125.0,12,0,0,,,
2022-03-28 05:20:28,Pull 2,23h 53m,Lat Pulldown (Cable),3,125.0,12,0,0,,,
2022-03-28 05:20:28,Pull 2,23h 53m,Dumbbell Low Row,1,70.0,12,0,0,,,
2022-03-28 05:20:28,Pull 2,23h 53m,Dumbbell Low Row,2,70.0,12,0,0,,,
2022-03-28 05:20:28,Pull 2,23h 53m,Dumbbell Low Row,3,70.0,12,0,0,,,
2022-03-29 05:14:18,Leg 1,36m,Squat (Machine),1,225.0,12,0,0,,,
2022-03-29 05:14:18,Leg 1,36m,Squat (Machine),2,225.0,12,0,0,,,
2022-03-29 05:14:18,Leg 1,36m,Squat (Machine),3,225.0,12,0,0,,,
2022-03-29 05:14:18,Leg 1,36m,Machine RDL,1,225.0,12,0,0,,,
2022-03-29 05:14:18,Leg 1,36m,Machine RDL,2,225.0,12,0,0,,,
2022-03-29 05:14:18,Leg 1,36m,Machine RDL,3,225.0,12,0,0,,,
2022-03-29 05:14:18,Leg 1,36m,Standing Calf Raise (Machine),1,225.0,12,0,0,,,
2022-03-29 05:14:18,Leg 1,36m,Standing Calf Raise (Machine),2,225.0,12,0,0,,,
2022-03-29 05:14:18,Leg 1,36m,Standing Calf Raise (Machine),3,225.0,12,0,0,,,
2022-03-29 05:14:18,Leg 1,36m,Machine Lunge,1,60.0,12,0,0,,,
2022-03-29 05:14:18,Leg 1,36m,Machine Lunge,2,60.0,10,0,0,,,
2022-03-29 05:14:18,Leg 1,36m,Machine Lunge,3,60.0,10,0,0,,,
2022-03-29 05:14:18,Leg 1,36m,Single Leg Standing Hamstring Curl,1,40.0,12,0,0,,,
2022-03-29 05:14:18,Leg 1,36m,Single Leg Standing Hamstring Curl,2,40.0,12,0,0,,,
2022-03-29 05:14:18,Leg 1,36m,Single Leg Standing Hamstring Curl,3,40.0,12,0,0,,,
2022-03-30 05:24:16,Push 1 ,42m,Shoulder Press (Machine),1,185.00000000000003,2,0,0,,,
2022-03-30 05:24:16,Push 1 ,42m,Shoulder Press (Machine),2,205.0,10,0,0,,,
2022-03-30 05:24:16,Push 1 ,42m,Shoulder Press (Machine),3,205.0,10,0,0,,,
2022-03-30 05:24:16,Push 1 ,42m,Rear Delt Fly,1,15.0,12,0,0,,,
2022-03-30 05:24:16,Push 1 ,42m,Rear Delt Fly,2,15.0,12,0,0,,,
2022-03-30 05:24:16,Push 1 ,42m,Rear Delt Fly,3,15.0,12,0,0,,,
2022-03-30 05:24:16,Push 1 ,42m,Single Arm Machine Press,1,100.0,12,0,0,,,
2022-03-30 05:24:16,Push 1 ,42m,Single Arm Machine Press,2,100.0,12,0,0,,,
2022-03-30 05:24:16,Push 1 ,42m,Single Arm Machine Press,3,100.0,12,0,0,,,
2022-03-30 05:24:16,Push 1 ,42m,Lateral Raise (Machine),1,50.0,10,0,0,,,
2022-03-30 05:24:16,Push 1 ,42m,Lateral Raise (Machine),2,40.0,10,0,0,,,
2022-03-30 05:24:16,Push 1 ,42m,Lateral Raise (Machine),3,40.0,10,0,0,,,
2022-03-30 05:24:16,Push 1 ,42m,Bent Over Fly,1,30.0,12,0,0,,,
2022-03-30 05:24:16,Push 1 ,42m,Bent Over Fly,2,30.0,12,0,0,,,
2022-03-30 05:24:16,Push 1 ,42m,Bent Over Fly,3,30.0,12,0,0,,,
2022-03-30 05:24:16,Push 1 ,42m,Single Arm Tricep Press Down ,1,27.0,12,0,0,,,
2022-03-30 05:24:16,Push 1 ,42m,Single Arm Tricep Press Down ,2,30.0,12,0,0,,,
2022-03-30 05:24:16,Push 1 ,42m,Single Arm Tricep Press Down ,3,30.0,12,0,0,,,
2022-03-31 05:34:17,Pull 1,50m,Pull Up,1,0.0,10,0,0,,,
2022-03-31 05:34:17,Pull 1,50m,Pull Up,2,0.0,8,0,0,,,
2022-03-31 05:34:17,Pull 1,50m,Pull Up,3,0.0,8,0,0,,,
2022-03-31 05:34:17,Pull 1,50m,Reverse Fly (Cable),1,40.0,10,0,0,,,
2022-03-31 05:34:17,Pull 1,50m,Reverse Fly (Cable),2,40.0,10,0,0,,,
2022-03-31 05:34:17,Pull 1,50m,Reverse Fly (Cable),3,40.0,10,0,0,,,
2022-03-31 05:34:17,Pull 1,50m,Bent Over Row - Underhand (Barbell),1,115.0,12,0,0,,,
2022-03-31 05:34:17,Pull 1,50m,Bent Over Row - Underhand (Barbell),2,115.0,12,0,0,,,
2022-03-31 05:34:17,Pull 1,50m,Bent Over Row - Underhand (Barbell),3,115.0,12,0,0,,,
2022-03-31 05:34:17,Pull 1,50m,Bicep Curl (Cable),1,57.5,10,0,0,,,
2022-03-31 05:34:17,Pull 1,50m,Bicep Curl (Cable),2,57.5,10,0,0,,,
2022-03-31 05:34:17,Pull 1,50m,Bicep Curl (Cable),3,57.5,10,0,0,,,
2022-03-31 05:34:17,Pull 1,50m,Seated Row (Cable),1,100.0,12,0,0,,,
2022-03-31 05:34:17,Pull 1,50m,Seated Row (Cable),2,100.0,12,0,0,,,
2022-03-31 05:34:17,Pull 1,50m,Seated Row (Cable),3,100.0,10,0,0,,,
2022-03-31 05:34:17,Pull 1,50m,Weho Row,1,40.0,12,0,0,,,
2022-03-31 05:34:17,Pull 1,50m,Weho Row,2,40.0,12,0,0,,,
2022-03-31 05:34:17,Pull 1,50m,Weho Row,3,40.0,12,0,0,,,
2022-04-02 09:36:25,Push 2,44h 11m,Incline Chest Press (Machine),1,245.00000000000003,12,0,0,,,
2022-04-02 09:36:25,Push 2,44h 11m,Incline Chest Press (Machine),2,245.00000000000003,10,0,0,,,
2022-04-02 09:36:25,Push 2,44h 11m,Incline Chest Press (Machine),3,245.00000000000003,10,0,0,,,
2022-04-02 09:36:25,Push 2,44h 11m,Face Pull (Cable),1,57.5,12,0,0,,,
2022-04-02 09:36:25,Push 2,44h 11m,Face Pull (Cable),2,57.5,12,0,0,,,
2022-04-02 09:36:25,Push 2,44h 11m,Face Pull (Cable),3,57.5,12,0,0,,,
2022-04-02 09:36:25,Push 2,44h 11m,Bottoms Up Kettlebell Press,1,20.0,10,0,0,,,
2022-04-02 09:36:25,Push 2,44h 11m,Bottoms Up Kettlebell Press,2,20.0,10,0,0,,,
2022-04-02 09:36:25,Push 2,44h 11m,Bottoms Up Kettlebell Press,3,20.0,10,0,0,,,
2022-04-02 09:36:25,Push 2,44h 11m,Floor Fly,1,40.0,10,0,0,,,
2022-04-02 09:36:25,Push 2,44h 11m,Floor Fly,2,45.0,10,0,0,,,
2022-04-02 09:36:25,Push 2,44h 11m,Floor Fly,3,45.0,10,0,0,,,
2022-04-02 09:36:25,Push 2,44h 11m,Machine Lateral Raises,1,90.0,10,0,0,,,
2022-04-02 09:36:25,Push 2,44h 11m,Machine Lateral Raises,2,100.0,10,0,0,,,
2022-04-02 09:36:25,Push 2,44h 11m,Machine Lateral Raises,3,100.0,10,0,0,,,
2022-04-04 05:47:58,Pull 2,52m,Knee Raise (Captain's Chair),1,0.0,12,0,0,,,
2022-04-04 05:47:58,Pull 2,52m,Knee Raise (Captain's Chair),2,0.0,12,0,0,,,
2022-04-04 05:47:58,Pull 2,52m,Knee Raise (Captain's Chair),3,0.0,12,0,0,,,
2022-04-04 05:47:58,Pull 2,52m,Bicep Curl (Machine),1,120.0,12,0,0,,,
2022-04-04 05:47:58,Pull 2,52m,Bicep Curl (Machine),2,120.0,12,0,0,,,
2022-04-04 05:47:58,Pull 2,52m,Bicep Curl (Machine),3,120.0,12,0,0,,,
2022-04-04 05:47:58,Pull 2,52m,Machine Neutral Grip Row,1,140.0,10,0,0,,,
2022-04-04 05:47:58,Pull 2,52m,Machine Neutral Grip Row,2,140.0,10,0,0,,,
2022-04-04 05:47:58,Pull 2,52m,Machine Neutral Grip Row,3,140.0,10,0,0,,,
2022-04-04 05:47:58,Pull 2,52m,Y Flys,1,25.0,12,0,0,,,
2022-04-04 05:47:58,Pull 2,52m,Y Flys,2,25.0,12,0,0,,,
2022-04-04 05:47:58,Pull 2,52m,Y Flys,3,25.0,12,0,0,,,
2022-04-04 05:47:58,Pull 2,52m,Lat Pulldown (Cable),1,127.5,12,0,0,,,
2022-04-04 05:47:58,Pull 2,52m,Lat Pulldown (Cable),2,127.5,12,0,0,,,
2022-04-04 05:47:58,Pull 2,52m,Lat Pulldown (Cable),3,127.5,12,0,0,,,
2022-04-04 05:47:58,Pull 2,52m,Dumbbell Low Row,1,74.99999999999999,12,0,0,,,
2022-04-04 05:47:58,Pull 2,52m,Dumbbell Low Row,2,74.99999999999999,10,0,0,,,
2022-04-04 05:47:58,Pull 2,52m,Dumbbell Low Row,3,74.99999999999999,10,0,0,,,
2022-04-05 05:47:04,Leg 1,28m,Squat (Machine),1,245.00000000000003,10,0,0,,,
2022-04-05 05:47:04,Leg 1,28m,Squat (Machine),2,245.00000000000003,10,0,0,,,
2022-04-05 05:47:04,Leg 1,28m,Squat (Machine),3,245.00000000000003,10,0,0,,,
2022-04-05 05:47:04,Leg 1,28m,Machine RDL,1,245.00000000000003,10,0,0,,,
2022-04-05 05:47:04,Leg 1,28m,Machine RDL,2,245.00000000000003,10,0,0,,,
2022-04-05 05:47:04,Leg 1,28m,Machine RDL,3,245.00000000000003,10,0,0,,,
2022-04-05 05:47:04,Leg 1,28m,Standing Calf Raise (Machine),1,245.00000000000003,10,0,0,,,
2022-04-05 05:47:04,Leg 1,28m,Standing Calf Raise (Machine),2,245.00000000000003,10,0,0,,,
2022-04-05 05:47:04,Leg 1,28m,Standing Calf Raise (Machine),3,245.00000000000003,10,0,0,,,
2022-04-05 05:47:04,Leg 1,28m,Machine Lunge,1,60.0,12,0,0,,,
2022-04-05 05:47:04,Leg 1,28m,Machine Lunge,2,60.0,12,0,0,,,
2022-04-05 05:47:04,Leg 1,28m,Machine Lunge,3,60.0,10,0,0,,,
2022-04-05 05:47:04,Leg 1,28m,Single Leg Standing Hamstring Curl,1,45.0,12,0,0,,,
2022-04-05 05:47:04,Leg 1,28m,Single Leg Standing Hamstring Curl,2,45.0,12,0,0,,,
2022-04-05 05:47:04,Leg 1,28m,Single Leg Standing Hamstring Curl,3,45.0,12,0,0,,,
2022-04-06 05:39:57,Push 1 ,53m,Shoulder Press (Machine),1,205.0,12,0,0,,,
2022-04-06 05:39:57,Push 1 ,53m,Shoulder Press (Machine),2,205.0,12,0,0,,,
2022-04-06 05:39:57,Push 1 ,53m,Shoulder Press (Machine),3,205.0,10,0,0,,,
2022-04-06 05:39:57,Push 1 ,53m,Rear Delt Fly,1,20.0,12,0,0,,,
2022-04-06 05:39:57,Push 1 ,53m,Rear Delt Fly,2,20.0,12,0,0,,,
2022-04-06 05:39:57,Push 1 ,53m,Rear Delt Fly,3,20.0,12,0,0,,,
2022-04-06 05:39:57,Push 1 ,53m,Single Arm Machine Press,1,105.0,10,0,0,,,
2022-04-06 05:39:57,Push 1 ,53m,Single Arm Machine Press,2,105.0,10,0,0,,,
2022-04-06 05:39:57,Push 1 ,53m,Single Arm Machine Press,3,105.0,12,0,0,,,
2022-04-06 05:39:57,Push 1 ,53m,Lateral Raise (Machine),1,40.0,12,0,0,,,
2022-04-06 05:39:57,Push 1 ,53m,Lateral Raise (Machine),2,40.0,10,0,0,,,
2022-04-06 05:39:57,Push 1 ,53m,Lateral Raise (Machine),3,40.0,10,0,0,,,
2022-04-06 05:39:57,Push 1 ,53m,Bent Over Fly,1,33.0,10,0,0,,,
2022-04-06 05:39:57,Push 1 ,53m,Bent Over Fly,2,33.0,10,0,0,,,
2022-04-06 05:39:57,Push 1 ,53m,Bent Over Fly,3,33.0,10,0,0,,,
2022-04-06 05:39:57,Push 1 ,53m,Single Arm Tricep Press Down ,1,33.0,10,0,0,,,
2022-04-06 05:39:57,Push 1 ,53m,Single Arm Tricep Press Down ,2,33.0,10,0,0,,,
2022-04-06 05:39:57,Push 1 ,53m,Single Arm Tricep Press Down ,3,33.0,10,0,0,,,
2022-04-07 05:32:52,Pull 1,7h 27m,Pull Up,1,0.0,10,0,0,,,
2022-04-07 05:32:52,Pull 1,7h 27m,Pull Up,2,0.0,10,0,0,,,
2022-04-07 05:32:52,Pull 1,7h 27m,Pull Up,3,0.0,8,0,0,,,
2022-04-07 05:32:52,Pull 1,7h 27m,Reverse Fly (Cable),1,40.0,12,0,0,,,
2022-04-07 05:32:52,Pull 1,7h 27m,Reverse Fly (Cable),2,40.0,12,0,0,,,
2022-04-07 05:32:52,Pull 1,7h 27m,Reverse Fly (Cable),3,40.0,12,0,0,,,
2022-04-07 05:32:52,Pull 1,7h 27m,Bent Over Row - Underhand (Barbell),1,95.0,12,0,0,,,
2022-04-07 05:32:52,Pull 1,7h 27m,Bent Over Row - Underhand (Barbell),2,95.0,12,0,0,,,
2022-04-07 05:32:52,Pull 1,7h 27m,Bent Over Row - Underhand (Barbell),3,95.0,1,0,0,,,
2022-04-07 05:32:52,Pull 1,7h 27m,Bicep Curl (Cable),1,57.5,10,0,0,,,
2022-04-07 05:32:52,Pull 1,7h 27m,Bicep Curl (Cable),2,57.5,10,0,0,,,
2022-04-07 05:32:52,Pull 1,7h 27m,Bicep Curl (Cable),3,57.5,10,0,0,,,
2022-04-07 05:32:52,Pull 1,7h 27m,Seated Row (Cable),1,100.0,12,0,0,,,
2022-04-07 05:32:52,Pull 1,7h 27m,Seated Row (Cable),2,100.0,12,0,0,,,
2022-04-07 05:32:52,Pull 1,7h 27m,Seated Row (Cable),3,100.0,12,0,0,,,
2022-04-07 05:32:52,Pull 1,7h 27m,Weho Row,1,42.5,12,0,0,,,
2022-04-07 05:32:52,Pull 1,7h 27m,Weho Row,2,42.5,10,0,0,,,
2022-04-07 05:32:52,Pull 1,7h 27m,Weho Row,3,42.5,10,0,0,,,
